,X,Academic_Language..Low.Frequency.,Citation,Contingency,Descriptive,Directive,Elaborative_Syntax,Emotion_Positive,Emotion_Negative,Emotion_Surprise,Expository_Devices,FirstPerson,Forceful,Future,Inquiry,Interactive,Metadiscourse,Narrative,Past,Persons,Privy,Public,Reasoning,Relations_Positive,Relations_Negative,Reporting,Strategic,Values_Positive,Values_Negative,Name,Type
189,2016_04_13_PC_Immigration_Off.txt,4.4,0.53,0.84,3.49,0.38,12.38,1.14,0.53,0,1.75,3.19,3.72,1.67,0.61,3.42,0.3,2.13,1.06,5.01,0.91,3.19,0.84,3.49,0.84,7.59,1.59,2.73,0.23,16vsSanders,Clinton
190,2016_04_14_PC_CNN_Debate_Close.txt,3.3,0,0.82,1.65,0.55,10.71,1.1,0.82,0,1.1,3.85,3.57,1.65,0,6.59,0,2.75,0.27,3.02,0.55,0.82,0.82,5.77,3.3,6.59,1.37,1.92,0.27,16vsSanders,Clinton
191,2016_04_14_PC_CNN_Debate_Open.txt,1.91,0.32,0.96,2.87,0,11.46,1.27,0.64,0,1.91,1.59,2.87,2.55,0.64,7.01,0.32,2.23,0.96,2.23,0.64,1.27,1.27,7.01,2.23,9.24,0.64,2.55,0,16vsSanders,Clinton
192,2016_04_18_PC_GOTV_NY.txt,4.76,0.35,0.78,3.73,1.01,9.93,0.48,1.29,0,1.81,3.28,3.48,1.21,0.4,4.54,0.23,1.86,0.91,4.89,1.13,1.76,1.66,2.49,1.26,7.46,1.39,1.86,0.18,16vsSanders,Clinton
193,2016_04_19_PC_New_York.txt,3.89,0.51,0.61,4.55,0.91,9.71,0.61,1.21,0,2.17,1.97,3.39,1.01,0.25,5.21,0.46,2.22,0.35,6.47,1.16,1.16,1.42,3.24,1.01,7.84,1.37,2.83,0.35,16vsSanders,Clinton
194,2016_04_23_PC_Incomes_RI.txt,5.08,0.53,1.23,3.52,0.77,10.11,0.48,0.75,0,2.07,3.78,2.62,1.23,0.26,4.98,0.53,2.02,0.75,5.08,1.18,1.76,2.02,2.17,0.82,7.27,1.83,1.81,0.34,16vsSanders,Clinton
195,2016_04_23_PC_Work_Family_CT.txt,5.64,0.08,1,5.56,0.77,9.89,0.39,1,0,1.62,2.63,5.1,1,0.31,4.17,0.54,1.47,1,3.63,1.55,0.85,1.85,2.86,0.85,6.72,1.7,2.01,0.08,16vsSanders,Clinton
196,2016_04_26_PC_Manufacture_IN.txt,6.17,0.28,0.79,4.38,0.86,10.73,0.31,1.14,0,2.17,2.9,3.86,1.17,0.38,3.38,0.48,1.86,0.97,5.28,0.97,1.31,1.83,2.17,0.79,7.55,1.72,1.59,0.41,16vsSanders,Clinton
197,2016_04_26_PC_Unity_Phila.txt,4.32,0.67,1.04,4.26,1.22,10.72,0.43,1.95,0,1.1,1.89,2.68,1.28,0.12,4.08,0.3,1.89,0.61,5.91,0.85,1.28,1.89,5.05,0.85,7.49,1.4,3.29,0.55,16vsSanders,Clinton
198,2016_05_01_PC_NAACP_Detroit.txt,4.16,0.26,1.01,5.43,1.33,9.69,0.62,1.17,0.03,1.85,2.44,3.77,1.01,0.21,6.16,0.39,2.57,0.49,4.52,1.12,1.64,1.33,2.39,0.96,7.43,1.64,2.75,1.12,16vsSanders,Clinton
199,2016_05_03_PC_Jobs_OH.txt,6.39,0.34,0.74,4.9,1.01,9.65,0.51,1.4,0,1.66,2.71,3.26,1.35,0.3,4.53,0.6,2.71,0.6,4.9,1.04,1.19,1.47,2.41,0.97,7.5,1.49,2.51,0.39,16vsSanders,Clinton
200,2016_05_05_PC_Immigration_LA.txt,4.06,0.34,0.74,4.6,0.41,9.95,0.81,0.47,0.07,1.9,3.52,3.32,1.83,0.34,6.7,0.41,2.57,0.41,4.2,0.74,0.68,1.42,2.91,1.08,7.31,1.35,1.76,0.2,16vsSanders,Clinton
201,2016_05_09_PC_Work_Family_VA.txt,4.5,0.23,1.58,5.18,0.9,11.49,0.9,0.45,0,1.35,4.05,7.43,0.68,0,5.18,0.23,2.7,0.45,2.25,2.48,0.23,1.58,0.23,1.35,7.66,1.8,1.35,0.45,16vsSanders,Clinton
202,2016_05_10_PC_Family_Health_KY.txt,7.08,0.18,1.16,4.53,1.06,10.63,0.63,0.88,0,1.33,2.37,4.86,0.73,0.28,3.25,0.25,2.59,1.18,5.34,1.18,1.21,2.29,1.61,0.68,7.71,1.49,2.29,0.28,16vsSanders,Clinton
203,2016_05_21_PC_Circle_Mothers.txt,4.06,0.45,0.45,5.21,0.74,10.47,0.52,1.42,0.11,1.71,2.72,3.5,0.86,0.11,4.43,0.3,2.38,0.67,7.3,1.15,1.38,1.19,2.53,0.86,6.44,1.12,2.09,0.93,16vsSanders,Clinton
204,2016_05_23_PC_SEIU.txt,5.81,0.41,0.88,4.67,1.05,9.84,0.39,1.24,0.06,1.74,2.27,2.9,0.97,0.19,6.08,0.36,2.38,0.44,5.97,0.88,1.33,1.22,2.71,1.35,8.24,1.16,2.32,0.72,16vsSanders,Clinton
205,2016_05_26_PC_Infrastructure.txt,4.81,0.52,0.88,4.54,0.86,9.47,0.65,1.32,0,1.89,3.15,2.58,1.28,0.21,5.97,0.57,2.08,0.82,4.52,1.51,1.11,1.78,2.9,0.9,7.85,1.58,1.72,0.31,16vsSanders,Clinton
206,2016_06_03_PC_Natl_Sec.txt,4.47,0.26,0.89,4.19,1.04,10.6,0.55,2.04,0,1.75,1.64,3.77,0.81,0.15,4.66,0.34,2.11,0.72,4.94,1.4,1.32,1.34,4.09,1.7,8.71,1.62,2.06,0.74,16vsSanders,Clinton
207,2016_06_07_PC_Prim_Victory.txt,3.76,0.29,1.12,4.46,1.58,10.62,1.06,0.76,0.06,1.58,1.94,2.29,1.29,0.12,6.22,0.41,3.11,0.94,4.81,1.17,1.58,0.7,4.99,1.53,8.33,1.06,2.46,0.35,16vsSanders,Clinton
208,2016_06_10_PC_Planned_Parenthood.txt,6.12,0.13,0.6,4.23,1.07,9.09,0.35,0.95,0.03,1.96,1.29,3.19,0.92,0.19,4.29,0.19,2.97,0.92,6.63,1.23,1.99,1.58,2.56,1.7,7.1,1.26,2.78,0.57,16vsSanders,Clinton
209,2016_06_13_PC_Orlando.txt,4.12,0.32,0.84,4.01,0.61,12.48,0.49,2.62,0,1.93,1.96,2.97,1.12,0.29,4.21,0.26,2.56,0.78,4.87,1.24,1.59,1.12,4.73,2.1,6.69,1.67,2.54,0.66,16vsSanders,Clinton
210,2016_06_14_PC_Trump_Orlando.txt,4.12,0.35,0.76,4.31,0.95,10.2,0.44,1.72,0.03,1.85,2.24,3.44,1.01,0.35,4.8,0.57,2.32,1.12,5.32,1.39,1.23,1.15,3.52,1.94,7.97,1.12,2.07,0.79,16vsSanders,Clinton
211,2016_06_22_GE_Econ_Raleigh.txt,7.83,0.41,0.76,4.55,1.11,10.79,0.7,1.09,0.05,1.9,2.12,2.91,1.13,0.2,4.75,0.33,2.53,0.5,4.68,0.68,1.99,1.31,2.38,0.84,8.29,1.85,2.5,0.63,16vsTrump,Clinton
212,2016_07_01_GE_Victory_Brooklyn.txt,3.64,0.29,1.12,4.46,1.58,10.62,1.06,0.76,0.06,1.58,1.94,2.29,1.29,0.12,6.22,0.41,3.11,0.94,4.81,1.17,1.58,0.7,4.99,1.53,8.33,1.06,2.46,0.35,16vsTrump,Clinton
213,2016_07_05_GE_Obama_Charlotte.txt,5.07,0.27,0.64,4.22,1.28,11.27,0.8,0.59,0.11,1.82,2.24,2.88,1.12,0.16,4.17,0.53,2.35,0.75,5.34,0.64,2.51,1.34,3.37,1.66,7.37,1.55,2.03,0.27,16vsTrump,Clinton
214,2016_07_08_GE_AME_Violence.txt,2.96,0.62,1.18,4.3,1.4,9.78,0.5,1.81,0,1.9,1.93,3.52,0.93,0.47,6.98,0.4,2.74,0.78,5.51,1.37,1.59,0.9,3.55,0.97,6.76,1.18,2.83,0.65,16vsTrump,Clinton
215,2016_07_12_GE_Sanders_NH.txt,4.82,0.3,0.61,4.39,0.82,10.06,0.52,1.04,0.06,2.13,1.89,3.2,1.31,0.09,4.42,0.34,3.11,0.52,4.97,0.7,2.01,1.8,3.54,1.37,7.38,1.83,1.89,0.73,16vsTrump,Clinton
216,2016_07_13_GE_Am_Values_IL.txt,4.46,0.29,1.01,4.22,1.14,10.49,0.5,1.65,0,1.75,1.38,3.53,0.82,0.32,3.85,0.37,2.76,1.09,4.97,1.7,1.65,1.41,3.35,1.57,7.57,1.06,2.74,0.64,16vsTrump,Clinton
217,2016_07_18_GE_NAACP_Cincinn.txt,4.83,0.52,1.01,5.02,0.82,9.9,0.68,1.55,0.03,2.54,1.83,3.71,0.74,0.33,4.45,0.27,2.54,0.68,5.1,0.9,1.55,1.75,2.73,1.12,7.25,1.45,2.51,0.65,16vsTrump,Clinton
218,2016_07_22_GE_Anti_Trump_Tampa.txt,3.78,0.15,1.02,2.99,1.17,9,0.57,1.51,0,1.93,3.63,3.52,1.25,0.11,6.69,0.53,1.93,0.76,5.94,1.4,0.53,0.91,3.18,0.87,8.7,0.83,2.31,0.26,16vsTrump,Clinton
219,2016_07_25_GE_VFW_Charlotte.txt,3.96,0.13,0.67,3.24,0.94,10.93,0.43,0.99,0,1.39,3.43,3.16,1.04,0.27,6.86,0.43,1.85,0.43,5.57,1.23,1.61,1.23,3.67,1.39,6.86,1.79,3.21,0.38,16vsTrump,Clinton
220,2016_07_26_GE_Kaine_Miami_FL.txt,3.63,0.36,0.97,3.26,1.57,8.59,0.36,0.91,0,2.12,2.36,2.48,0.79,0.12,4.41,0.3,3.02,0.79,6.65,0.97,2.12,1.51,3.63,0.79,9.07,1.45,2.78,0.73,16vsTrump,Clinton
221,2016_07_26_GE_LULAC_DC.txt,5.73,0.35,0.69,3.73,1.04,9.49,0.49,1.1,0,2,2.11,3.59,1.62,0.23,5.44,0.26,2.84,0.78,5.15,1.04,1.5,1.48,2.98,0.93,7.84,1.36,2.31,0.26,16vsTrump,Clinton
222,2016_07_28_GE_DNC.txt,4.65,0.37,0.84,4.38,1.22,9.55,0.62,1.35,0.02,1.72,2.4,2.48,1.15,0.11,5.74,0.45,2.38,0.68,5.63,1.39,1.46,1.57,3.76,1.12,7.23,1.43,2.4,0.26,16vsTrump,Clinton
223,2016_07_29_GE_Am_Manufact_Hatfield_PA.txt,6.48,0.2,1.4,4.93,0.75,10.46,0.55,0.9,0,1.54,3.04,2.99,1.74,0.2,5.93,0.15,2.19,0.8,5.33,1.2,1.3,1.54,1.44,1.05,7.92,1.35,1.54,0.15,16vsTrump,Clinton
224,2016_07_29_GE_Post_Convention.txt,3.36,0.29,0.69,3.71,1.04,9.32,1.1,0.41,0,2.66,3.53,3.59,1.45,0.29,4.23,0.58,2.32,1.27,4.92,1.33,1.27,1.68,3.53,0.64,7.53,1.51,0.75,0.17,16vsTrump,Clinton
225,2016_07_30_GE_100_Jobs_Johnstown_PA.txt,5.85,0.47,0.97,4.78,1.21,9.08,0.41,1.31,0,1.66,3.29,2.77,1.35,0.19,5.2,0.33,2.3,1.23,4.87,0.96,0.99,1.79,2.2,0.99,8.28,1.5,1.6,0.21,16vsTrump,Clinton
226,2016_07_30_GE_21_Century_Econo_Pitt_PA.txt,5.36,0.21,1.17,4.34,0.99,9.1,0.66,0.39,0,1.72,3.73,2.77,1.75,0.24,4.79,0.51,2.02,0.57,4.58,1.57,1.11,2.08,2.62,0.66,8.89,1.75,1.54,0.21,16vsTrump,Clinton
227,2016_07_30_GE_Youngstown.txt,5.29,0.21,0.77,4.47,0.79,8.44,0.29,0.5,0,1.56,2.94,2.67,2.22,0.26,7.07,0.24,2.01,0.77,5.61,0.98,1.01,1.88,2.09,0.9,8.28,1.8,1.4,0.19,16vsTrump,Clinton
228,2016_07_31_GE_Econ_Columbus.txt,5.19,0.08,0.77,4.22,1.08,9.06,0.5,0.89,0,1.78,2.94,2.44,1.32,0.27,5.69,0.35,1.74,0.74,6.7,1.01,1.12,1.59,2.48,1.01,8.87,1.74,2.36,0.23,16vsTrump,Clinton
229,2016_08_01_GE_Buffett_NE.txt,5.76,0.18,0.91,4.87,1.25,9.19,0.47,0.91,0,2.06,3.28,2.92,1.54,0.18,6.41,0.29,2.01,0.81,4.97,0.91,1.04,1.69,2.73,0.76,8.23,1.38,1.56,0.29,16vsTrump,Clinton
230,2016_08_03_GE_Public_Lands_CO.txt,4.96,0.16,1.12,5.12,0.82,9.2,0.33,0.49,0,1.18,3.55,3.32,1.44,0.23,6.11,0.43,2,0.49,4.5,1.15,1.08,2.07,1.84,0.72,8.51,1.35,1.51,0.39,16vsTrump,Clinton
231,2016_08_04_GE_Jobs_NV.txt,5.9,0.12,0.94,4.75,1.06,10.56,0.36,0.64,0,2.63,3.06,2.36,1.24,0.15,5.05,0.48,2.42,0.91,5.51,0.76,1.12,1.63,2.51,0.51,7.45,1.57,1.54,0.12,16vsTrump,Clinton
232,2016_08_05_GE_NABJ_NAHJ.txt,5.7,0.43,0.86,4.07,0.67,10.39,0.77,1.01,0,2.63,2.44,2.44,1.44,0.24,4.89,0.24,3.5,0.77,4.5,0.96,1.15,1.68,3.02,0.91,6.8,1.58,2.59,0.48,16vsTrump,Clinton
233,2016_08_08_GE_Small_Bus_FL.txt,5.89,0.22,1.49,5.45,0.99,9.86,0.5,0.22,0,2.04,2.53,3.8,0.88,0.33,3.52,0.44,3.03,1.21,3.85,1.71,0.72,2.53,1.87,0.61,6.55,2.04,1.38,0.28,16vsTrump,Clinton
234,2016_08_10_GE_Jobs_Plan_IA.txt,5.92,0.17,1.21,4.13,0.79,10.09,0.54,0.33,0,1.63,3.08,2.46,2.08,0.25,4.71,0.33,1.79,0.88,3.79,1.88,1.29,1.96,2.96,0.67,7.75,1.63,1.42,0.46,16vsTrump,Clinton
235,2016_08_11_GE_Economic_MI.txt,6.76,0.46,1.1,4.73,1.4,11.34,0.67,0.92,0,2.55,2.12,2.69,1.22,0.17,4.23,0.4,2.3,0.78,4,0.92,1.92,1.59,2.12,0.92,8.16,1.68,2.33,0.38,16vsTrump,Clinton
236,2016_08_15_GE_Biden_Scranton_PA.txt,5.31,0.29,0.84,4.21,1.45,9.81,0.64,0.77,0.03,2.51,1.96,2.73,1,0.19,4.82,0.35,2.38,0.96,7.27,1.25,1.58,1.58,2.35,0.93,6.66,1.83,1.8,0.32,16vsTrump,Clinton
237,2016_08_16_GE_Voter_Reg_Phila_PA.txt,4.67,0.06,1.23,4.01,0.9,10.17,0.45,0.96,0.03,2.09,3.92,2.78,1.14,0.24,5.53,0.54,2.3,0.72,5.56,1.08,0.99,1.67,2.81,0.69,7.75,1.82,2.18,0.18,16vsTrump,Clinton
238,2016_08_17_GE_Jobs_Cleveland_OH.txt,5.97,0.32,0.98,3.82,1.08,9.24,0.45,0.83,0,2.25,3.7,2.89,1.53,0.3,4.74,0.25,2.42,0.76,5.06,0.87,1.47,1.98,1.95,0.53,6.71,1.89,2.02,0.32,16vsTrump,Clinton
239,2016_08_25_GE_Trump_Racist_NV.txt,5.5,0.46,0.56,4.97,1.21,10.28,0.58,1.41,0.02,1.58,1.87,3.15,0.65,0.27,5.11,0.58,2.5,0.97,7.25,1.55,1.91,0.99,1.38,1.48,7.88,1.24,1.53,0.8,16vsTrump,Clinton
240,2016_08_31_GE_Am_Legion_OH.txt,4.56,0.28,0.82,4.34,0.87,10,0.43,1.41,0,1.13,2.82,3.54,1.13,0.28,5.44,0.41,2.36,0.63,5.25,0.98,1.69,1.21,3.99,1.26,7.53,1.56,2.75,0.43,16vsTrump,Clinton
241,2016_09_05_GE_Labor_Festival_OH.txt,5.4,0.4,1.28,4.12,1.06,9.27,0.55,0.95,0,1.86,2.74,2.99,1.28,0.26,8.39,0.22,2.33,0.51,5.62,1.13,0.73,1.39,3.25,1.24,6.75,1.57,2.37,0.44,16vsTrump,Clinton
242,2016_09_05_GE_Salute_Labor_IL.txt,4.6,0.6,1.07,4.16,1.38,8.63,0.55,0.6,0,1.77,3.12,3.02,1.17,0.23,5.7,0.55,2.26,1.12,5.49,1.14,1.17,1.56,3.15,0.96,7.72,1.43,2.08,0.36,16vsTrump,Clinton
243,2016_09_08_GE_Baptist_Conv_KC.txt,4.3,0.45,0.96,4.8,0.98,12.23,0.84,1.29,0,1.79,2.58,3.06,0.96,0.14,4.27,0.38,2.15,0.74,5.83,1.22,1.58,1.15,2.98,0.64,7.07,1.29,2.87,0.5,16vsTrump,Clinton
244,2016_09_08_GE_Press_Conf_FP_NY.txt,2.36,0.9,0.22,3.37,1.46,9.09,0.22,2.47,0.22,1.35,2.58,2.92,1.23,0.45,4.04,0.56,2.81,1.57,7.52,1.35,1.23,1.01,3.14,0.67,6.17,2.13,2.24,0.45,16vsTrump,Clinton
245,2016_09_08_GE_Voter_Drive_Charlotte_NC.txt,4.87,0.41,0.71,4.74,1.32,8.39,0.35,1.09,0.03,1.88,2.48,2.94,1.12,0.23,6.06,0.53,2.74,1.39,5.22,1.34,1.47,1.32,2.46,0.94,7.51,1.39,1.62,0.41,16vsTrump,Clinton
246,2016_09_09_GE_Deplorables_NY.txt,3.88,0.65,1.1,4.33,1.36,9.76,0.58,1.87,0,2.26,2.39,3.81,1.42,0.13,4.78,0.58,1.87,0.39,4.72,2,1.03,1.03,3.43,1.1,7.24,1.16,1.49,0.71,16vsTrump,Clinton
247,2016_09_15_GE_Latino_Caucus_Birther_DC.txt,4.27,0.26,0.63,4.73,1.46,10.09,0.79,1.09,0,2.25,2.38,3.21,1.32,0.2,4.5,0.43,3.08,0.76,6.25,1.39,1.32,1.22,2.48,1.32,7.97,1.16,2.22,0.26,16vsTrump,Clinton
248,2016_09_15_GE_Press_Conf_Return_NC.txt,2.96,0,1.23,5.17,2.22,9.85,0.74,2.46,0,0.74,2.96,4.68,1.97,0.74,5.67,0,1.72,0.25,4.93,2.46,0.99,1.72,3.45,0.74,6.9,1.48,1.97,0.74,16vsTrump,Clinton
249,2016_09_16_GE_Black_Women_Sym_DC.txt,4.04,0.25,0.8,4.99,1.06,10.38,0.58,0.98,0,1.57,3.02,2.33,1.57,0.33,5.06,0.15,2.8,0.76,6.52,0.8,1.53,1.09,3.28,1.13,6.92,1.27,2.77,0.36,16vsTrump,Clinton
250,2016_09_16_GE_Families_Greensboro_NC.txt,4.61,0.03,1.03,4.91,1.57,9.35,0.5,1.1,0,1.94,3.27,3.07,1.2,0.37,6.11,0.37,2.4,0.5,5.51,1.37,1.17,1.3,2.57,1.13,6.24,1.03,1.4,0.27,16vsTrump,Clinton
251,2016_09_17_GE_Cong_Black_Caucus_DC.txt,4.11,0.27,0.91,3.65,1.55,10.04,0.46,1,0,2.19,2.37,2.65,1,0.27,5.29,0.82,3.01,0.82,6.66,1.09,1.73,1.09,3.56,0.82,6.48,1.09,2.55,0.46,16vsTrump,Clinton
252,2016_09_19_GE_Impact_Women_Phil_PA.txt,4.03,0.21,0.95,4.84,1.3,10.23,0.51,1.34,0,1.76,3.36,3.03,0.79,0.42,5.35,0.58,2.8,0.95,5.02,1.41,1.5,1.04,2.41,1.27,7.17,1.6,2.41,0.39,16vsTrump,Clinton
253,2016_09_21_GE_Disability_Orlando.txt,4.76,0.27,1.13,3.47,1.07,10.37,0.53,1.78,0.02,1.89,2.51,3.34,0.65,0.31,5.29,0.42,3,1.22,5.85,1.31,0.98,1.29,3.54,0.71,6.83,1.02,2.47,0.24,16vsTrump,Clinton
254,2016_09_28_GE_Clinton_Sanders_NH.txt,5.61,0.58,1.41,3.37,0.98,9.73,0.6,0.58,0.03,2.13,3.66,3.43,1.27,0.66,5.87,0.46,2.45,0.6,4.46,1.27,1.15,1.81,2.59,0.72,6.42,1.64,2.22,0.14,16vsTrump,Clinton
255,2016_09_30_GE_Natl_Service_FL.txt,4.77,0.15,1.08,3.46,1.11,9.9,0.7,0.62,0.03,2.17,2.42,3.59,0.7,0.39,6.01,0.44,2.24,0.52,4.87,1.52,1.44,1.52,3.2,0.72,7.66,1.5,2.61,0.1,16vsTrump,Clinton
256,2016_10_02_GE_Crim_Justice_NC.txt,3.84,0.32,0.72,4.96,1.31,10.24,0.54,2.3,0,1.13,2.03,3.25,0.72,0.23,6.23,0.77,2.48,0.99,5.19,1.17,1.13,0.77,3.16,0.72,6.99,1.08,2.21,0.81,16vsTrump,Clinton
257,2016_10_11_GE_Gore_FL.txt,5.79,0.27,0.95,7.4,0.86,10.17,0.3,1.25,0,1.91,1.56,3.87,0.78,0.34,5.01,0.45,2.58,0.81,3.86,1.09,0.89,1.47,2.33,0.75,8.96,1.34,1.48,0.19,16vsTrump,Clinton
258,2016_10_11_GE_Ohio_State_Columbus_OH.txt,5.1,0.33,1.37,3.77,1.17,9.54,0.72,0.72,0,1.48,3.11,2.89,1.39,0.3,5.34,0.54,2.11,1.15,4.11,1.13,1.66,1.96,2.15,0.98,7.14,1.42,1.63,0.26,16vsTrump,Clinton
259,2016_10_19_GE_Closing_Debate_NV.txt,4.59,0,1.02,2.04,0,9.69,0.51,0,0,2.04,4.59,3.06,2.04,0,9.18,0,1.02,0,4.08,0.51,3.06,1.53,1.53,0,5.61,3.06,5.1,0,16vsTrump,Clinton
260,2016_10_20_GE_Al_Smith_Dinner_NY.txt,3.32,0.46,0.95,4.16,1.03,9.17,1.15,0.92,0,2.06,3.63,3.21,1.49,0.19,4.89,0.53,2.48,0.84,6.91,1.64,1.3,1.72,1.3,1.57,7.49,0.8,1.87,0.11,16vsTrump,Clinton
261,2016_10_27_GE_M_Obama_Appear_NC.txt,4.03,0.07,0.77,3.82,1.09,10.44,0.53,0.67,0.11,1.33,2.59,4.2,0.84,0.25,5.68,0.35,2.8,0.77,7.04,1.3,1.33,1.89,3.12,0.98,7.15,1.09,2.28,0.18,16vsTrump,Clinton
262,2016_10_28_GE_Cedar_Rapids_IA.txt,4.82,0.58,0.67,4,0.87,9.78,0.67,0.92,0.07,2.32,3.1,2.84,1.16,0.22,5.56,0.25,2.03,0.8,5.65,1.3,1.21,1.83,1.97,1.21,7.64,1.52,1.92,0.25,16vsTrump,Clinton
263,2016_10_28_GE_Des_Moines_IA.txt,4.08,0.36,0.74,3.65,1.25,9.47,0.85,0.85,0.04,2.25,2.93,2.46,1.15,0.25,8.37,0.45,2.44,0.74,5.94,1.15,1.38,1.97,1.85,1.19,7.11,1.25,1.42,0.36,16vsTrump,Clinton
264,2016_10_28_GE_Press_Conf_Emails_IA.txt,3.82,1.91,1.27,1.91,0.64,7.64,1.27,0,0,1.27,1.91,3.18,1.27,1.27,7.01,0,4.46,0,3.82,3.82,2.55,1.91,3.18,3.18,6.37,2.55,1.27,0,16vsTrump,Clinton
265,2016_10_29_GE_Jenn_Lopez_Miami_FL.txt,3.05,0,0.54,5.57,1.62,9.87,1.26,0.9,0.18,1.97,1.97,2.69,1.08,0,7.9,0.54,3.23,0.72,3.95,0.54,0.36,2.15,3.77,0.54,6.28,1.62,1.26,0.18,16vsTrump,Clinton
266,2016_10_31_GE_Cincinnati_OH.txt,3.73,0.28,0.94,4.87,1.25,8.86,0.68,1.4,0,1.48,2.85,3.25,1.05,0.6,7.12,0.28,2.42,0.46,5.44,1.51,0.8,1.82,2.14,1.51,7.07,1.28,1.57,0.48,16vsTrump,Clinton
267,2016_10_31_GE_Kent_OH.txt,3.87,0.49,0.68,4.16,1.1,10.33,0.66,1.53,0.07,2.09,1.92,3.17,0.9,0.58,5.31,0.29,2.36,1,5.75,1.49,1.46,1.75,2.68,1.1,7.65,1.92,1.46,0.37,16vsTrump,Clinton
268,2016_11_01_GE_Dade_City_FL.txt,4.54,0.32,0.99,3.5,1.15,8.46,0.65,0.83,0,1.43,3.2,2.42,1.25,0.3,6.16,0.39,2.35,0.83,7.68,1.57,1.18,1.87,2.67,1.57,6.34,1.13,1.06,0.21,16vsTrump,Clinton
269,2016_11_01_GE_Ft_Lauderdale_DT.txt,3.5,0.13,1.05,5.12,1.05,9.97,0.57,1.27,0.04,1.84,3.02,4.11,1.22,0.31,6.3,0.39,1.97,0.26,5.07,0.96,1.05,2.01,2.19,1.01,8.48,0.74,1.57,0.44,16vsTrump,Clinton
270,2016_11_01_GE_Sanford_FL.txt,4.5,0.18,0.93,4,1.23,9.44,0.75,1.02,0.05,2,3.27,3.18,1.23,0.2,6.8,0.36,2.48,0.36,6,1.68,1.46,1.75,1.93,1.36,6.28,1.25,1.82,0.45,16vsTrump,Clinton
271,2016_11_03_GE_Raleigh_NC.txt,3.65,0.42,0.64,3.51,1.18,9.7,0.64,1.06,0,1.78,2.97,3.29,1.5,0.4,6.49,0.48,2.24,0.94,5.77,1.2,1.46,1.78,2.16,1.08,7.58,1.14,2.02,0.36,16vsTrump,Clinton
272,2016_11_03_GE_Winterville_NC.txt,4.43,0.48,0.95,4.15,1.54,9.59,0.55,0.95,0,1.79,2.72,3.01,1.27,0.34,5.16,0.42,2.09,0.82,6.54,1.33,1.35,1.6,1.9,1.08,7.25,1.27,1.77,0.59,16vsTrump,Clinton
273,2016_11_08_GE_Raleigh_NC_midnight.txt,4.04,0.28,0.89,3.43,1.16,8.91,0.83,0.44,0,1.77,2.1,3.65,1.27,0.22,8.53,0.44,2.1,0.78,5.26,1.33,1.22,1.72,3.1,0.61,7.59,1.05,1.77,0.22,16vsTrump,Clinton
274,2016_11_09_GE_Concession_NY.txt,2.46,0.07,0.74,3.35,1.12,10.13,1.27,1.04,0,2.16,3.87,3.35,1.12,0,6.7,0.6,2.76,0.74,4.54,0.89,1.34,1.49,6.03,0.67,5.51,0.74,3.72,0.07,16vsTrump,Clinton
275,2006_06_14_PC_Domestic_Take_Back_BO.txt,4.66,0.49,1.31,5.36,1.19,11.09,0.58,1.69,0,1.89,2.47,1.98,1.19,0.23,3.84,0.41,3.23,1.05,4.98,2.27,1.8,1.16,2.77,0.7,7.83,1.08,1.54,0.44,Obama,Opponents
276,2006_12_06_PC_Stump_NHDP_BO.txt,4.09,0.24,1.22,4.14,1.57,10.87,0.57,0.98,0.02,1.85,2.66,3.18,1.52,0.39,4.4,0.59,2.05,1.66,4.16,2.05,1.68,1.48,2.35,1.09,7.51,1.37,1.83,0.41,Obama,Opponents
277,2007_01_16_PC_Stump_Explor_BO.txt,3.69,0,0.48,3.37,0.8,10.91,0.48,1.93,0,1.44,4.17,3.05,1.12,0.32,4.82,0.32,3.05,1.28,1.28,1.77,2.57,1.93,5.3,1.12,5.78,1.44,1.77,0.48,Obama,Opponents
278,2007_01_25_PC_Health_DC_BO.txt,7.8,0.75,0.78,4.12,0.82,12.33,0.41,1.64,0,3.48,0.92,3.41,0.31,0.37,3.3,0.58,3.27,0.89,3.41,0.95,2.35,0.99,1.7,1.4,7.02,1.98,1.87,1.26,Obama,Opponents
279,2007_02_02_PC_Stump_DNC_BO.txt,3.14,0.67,1.43,3.66,1.33,9.9,0.62,1.48,0,1.86,1.24,3.9,1.14,0.48,6.66,0.52,2.67,0.62,2.95,2.14,1.24,0.95,3.76,2.14,7.14,1.67,1.86,0.38,Obama,Opponents
280,2007_02_06_PC_Foreign_Press_Troops_BO.txt,4.75,0.16,2.29,4.26,0.49,15.55,0.65,1.64,0,2.29,1.47,1.64,0.98,0,2.62,0.49,3.11,0.49,4.42,0.33,3.11,1.15,1.64,1.64,6.38,2.78,2.95,0.65,Obama,Opponents
281,2007_02_10_PC_Stump_Announce_BO.txt,4.06,0.17,1.48,4.99,0.62,11.57,0.55,1.58,0,1.89,2.03,2.48,0.9,0.14,4.78,0.24,2.69,0.79,2.89,1.51,1.69,0.96,3.58,1.86,7.85,1.62,2.86,0.52,Obama,Opponents
